listing_id,id,date,reviewer_id,reviewer_name,comments,private_feedback,clean_comments
19654894,182030588,2017-08-13,145389371,Torre,Nice place,Tub was slow to drain,""
18549719,181394375,2017-08-12,69618843,Sarah,"The space was exactly where I wanted to be. Shopping, food and night life were so close. I spent a great deal exploring and found so much to do. 
The place was comfortable and I felt like I was walking into a simple living space that didn't have too much going on. I found comfort in the books and different lighting options around the loft. 
I would definitely stay again.",I already wrote that one note to you. Thank you!,Your guest suggested that your space could be cleaner in the following areas: bathroom.
15285200,181374380,2017-08-12,36360818,Thierry,"We spent 4 great days at Chris apt. The location is ideal for visiting : a Divvy bike station at the corner of the street, metro station 1 block away, the beach at 5 minutes biking. We had a small plumbing problem that Chris solved within a very few time. 
I warmly recommand and would come again.",,"Your guest suggested that your space could be cleaner in the following areas: dust, shower."
19654894,172683232,2017-07-21,85220214,Yuan,"It was a pleasant stay! The day I moved in the refrigerator was broken, but when I notified Chris it was quickly fixed. The area is quiet and beautiful, within walking distance to Univ. of Chicago. Near a market so you can buy groceries easily. It is a cozy studio and I would recommend it to my friends.",,"Your guest suggested that your space could be cleaner in the following areas: dust, odors."
15567099,178109455,2017-08-04,35719786,Chris,"Chris's place was very comfortable.  You cannot beat the location.  It's in the heart of the Gold Coast on a quiet residential street, just steps away from EVERYTHING from the best restaurants and bars in the city, to public transport, to a 24 hour CVS.  Really great spot.  Rapid communication from the host as well.  Chris is very responsive.  I will absolutely stay again when back in Chicago!","Everything was great.  You will get your 5-Stars from me! 
 Only thing, the keys were actually across the street when you original map said they were right outside the entrance.  I figured it out though.",Your guest suggested that your space could be cleaner in the following areas: floors and carpet. Additional comments: “Carpet stains”.
23698100,298790740,2018-07-29,26542033,Mireya,"Great place to stay!!  Love the check in and check out process,  it was super simple and quick! The apartment was just perfect!  The bed was my favorite part, super comfortable.   Parking on the street was easy to find.   We will definitely be staying there again next time we’re in Chicago!  ",Thanks so much for allowing us to stay at your place.  Love the bed!  It was super comfortable! ,""
36604022,613278442,2020-03-01,9738335,Chad,"Great location, comfortable space (great mattress and beddings), Roku TV with the works.  Easy, enjoyable stay!",Thanks! Enjoyed the place. Cheers!,Cleaning service left dirty dishes in the sink.  Not a huge deal though.  Rest of the place was clean.
18432699,168959457,2017-07-10,139312921,Gene,"The apartment was clean and stylish. The bed was way comfortable. The view was good from the balcony. Restaurants, bars, shopping, everything was within walking distance. I would stay here again without hesitation. Chris was also available to answer questions we had. ","Thank-you for accepting us into your home. We liked the style, colors.. the bed was super comfortable! You really helped make our trip a memorable one. ",Your guest suggested that your space could be cleaner in the following areas: floors and carpet. Additional comments: “The area rug in front of the couch could use some vacuuming. That's it though. The place was very neat. ”.
15567099,168515719,2017-07-09,20495379,Eric,"Clean place, confy bed, very well located.",,Your guest suggested that your space could be cleaner in the following areas: floors and carpet. Additional comments: “windows”.
9717268,163141340,2017-06-23,133312347,Ross,Make sure you try building 46 and not 42!!  Oops.  Place is great and has room for two couples.  Close to restaurants like most places in the city but make sure you try The Purple Pig. ,We noticed as we were leaving that there was a small old blood spot on the sheets and my wife stole the good pillow and I got the flat one.  Maybe add a few pillows!  Other than the bed the place and our stay was great.  Thank you!,Your guest suggested that your space could be cleaner in the following areas: towels and linens.
18549719,160117805,2017-06-12,106176868,Jesse,"Cool apartment in a great location, thanks Chris","Thanks Chris, a cool place in a great location!  Only issues were the bathroom lights stopped working intermittently, and there was some noise from the apartment above.",Your guest suggested that your space could be cleaner in the following areas: odors. Additional comments: “Bit of a smell in the bathroom”.
22264479,295533305,2018-07-23,201624765,Theresa,Great location and great price! Would use this Airbnb again ☺️,We had a great time! Thanks for everything! ,There were a couple dirty dishes in the drawers/cabinets when we arrived.
13442152,151158601,2017-05-11,5752912,Carolyn,The place is as described. It's super close to the magnificent mile. Just keep in mind that it is on the 4th floor with no elevator.,,Your guest suggested that your space could be cleaner in the following areas: bathroom.
15285200,150635473,2017-05-08,53888370,Clare,Great location and very convenient to Subway or to walk around the city. Located close to Loyola and Northwestern. Plenty of bars and restaurants within walking distance. ,"The only two things I would change/take care of is the dust along walls, floor. The apartment itself was clean, but lots of dust bunnies in closet, near heaters, etc. And secondly, perhaps a more room darkening curtain in bedroom. It was fairly bright all night long. Great location!",Your guest suggested that your space could be cleaner in the following areas: dust.
22265145,294195203,2018-07-21,151422274,Dmitry,Great location. Lots of amenities in the building. Minimal noise. Would come back.,Enjoyed my stay. Thanks!,Hard to keep a carpet perfectly clean. Hardwood floor (+ rug maybe) in bedroom would make the room perfect.
15285200,293654751,2018-07-20,4427276,Matt,"Great apartment with plenty of amenities and a beautiful view. The location is also very convenient, close to shopping, restaurants, and businesses. Definitely recommend!",,"The shower curtain was stained, and the walls of the shower looked like they were in need of a cleaning. "
13824165,143590122,2017-04-12,38070879,Todd,Great communication and location with all the basics.  Thanks Chris!,,Your guest suggested that your space could be cleaner in the following areas: bathroom.
13824165,137979975,2017-03-18,2690223,Kazie,Chris's place was a fairly old but reasonably comfortable apartment in a good location.It was good value. Chris was friendly and helpful.,Thanks for letting me stay in your apartment Chris. It was fine only for the frozen lock box issue.,“Apartment was reasonably clean ”
13824165,134491662,2017-02-27,47560908,Robert,This home is exactly as you see it in the pictures. Very simple and comfortable. The best part is that there is a gate and a locked door between the street and the apartment door for your security. The apartment is walking distance from many great restaurants and landmarks. Will definitely be booking again when I come back to the city,Everything was truly amazing. The pictures do capture the home as it is,Your guest suggested that your space could be cleaner in the following areas: odors.
24967334,291275687,2018-07-15,65117299,Gina,Great location & value! Close to everything that you need to see in Chicago,,Your guest suggested that your space could be cleaner in the following areas: floors and carpet.
22264750,290572285,2018-07-14,128030283,Cynthia,"Our trip to Chicago was made less stressful by opting for an AirBnb in Hyde Park. Chris left thorough instructions for accessing the building and apartment. We appreciated the clean minimalist style throughout the apartment, which allowed us to unpack our things easily and immediately feel like our space was personalized. This apartment had a feel as if we had chosen an extended stay hotel with a kitchenette.",Thanks again for our stay.,"Your guest suggested that your space could be cleaner in the following areas: dust, kitchen. Additional comments: “We appreciated the clean linens and towels, extras left for our use, and a minimalist style to allow for guests to make the space feel personalized once belongings are unpacked. It was a minor discomfort to find dust, hair, and dishes with food residue in”."
15021898,131581595,2017-02-12,52718839,Dia,"This place is such a gem! It's very spacious, clean, and equipped with more than enough amenities to enjoy a comfortable stay. Restaurants, shops, bars, and Downtown are all within a comfortable walking distance. The neighborhood is very safe. Chris is also very responsive and straightforward with the check-in process. Although we could not check out later due a to later flight, he was very helpful with finding a solution. Thank you for a wonderful stay! ",,Your guest suggested that your space could be cleaner in the following areas: dust.
13442152,120088109,2016-12-07,1380902,Genie,"The space is very spacious and cozy. Location was also very prime as you are within walking distance from most attractions in the city. Check in and check out was a breeze, and Chris made everything pretty easy. He was also very fast to respond to questions. 

We would have rated this stay 5 stars if it weren't for the construction on site. Chris does mention this in the profile, we just didn't expect it would be very loud early in the morning. 

Once this construction is over, I would stay here again. ","Unfortunately the construction was a huge deal for this trip. Maybe if it was cheaper we wouldn't have minded the construction, but for the price, that was a let down. Other than that, everything was great. ",Your guest suggested that your space could be cleaner in the following areas: shower.
14488586,107562471,2016-10-10,10799534,Carlos,"El studio de Chris resultó en una gran estancia, el lugar estaba ubicado en una excelente zona residencial desde donde se podía caminar tranquilamente al centro de la ciudad o de donde se podían tomar diversos medios de transporte público. Los espacios fueron exactamente los que se muestran en las fotografías y los servicios ofrecidos fueron los esperados. Sin duda alguna volvería a quedarme en este lugar y lo recomiendo ampliamente.",,""
13847980,106691718,2016-10-07,29918993,Shasha,公寓位置在市中心 闹中取静 楼下有个大超市 很方便,,Your guest suggested that your space could be cleaner in the following areas: bugs.
13442152,102258043,2016-09-16,91887857,Sacha,"Very conveniently located. Fun little apartment.

Chris is a great host",,""
13442152,93631547,2016-08-13,60682813,Roberto,"Prime location, close to everything you need! Chris was an incredible host and available anytime.",,""
18549719,285809713,2018-07-04,36438182,Jayaprasad,"Unit was as described in the listing. Great location and free parking. While the hall has wall mounted ac, bedroom doesn’t. Bedroom does get hot in a sunny day.",We understand it’s an older building. Given that there is no ac in bedroom it was really hot. We slept in the hall,“Common area has intolerable smell”
9717268,83176712,2016-07-01,68153175,Timothy,"Great location for everything we planned during our visit.  Easy to find, easy check-in, easy to subway, etc... Everything was as described.",,""
9717268,81899875,2016-06-25,67333665,Cheena,"This is a great apartment and Chris was an excellent host. He made sure we had everything we needed prior to our stay. We absolutely LOVED the location and hope to stay here again when we're back in Chicago.

",,Bathroom could've been a bit cleaner. There were hair strands on the bathroom floor when we arrived.
10266847,77883367,2016-06-03,5038069,Christin,"The apartment was comfortable and in a great area, River North is a centrally located neighborhood.  It had the necessary basics, it is not a primary residence/home. Collin was easily contactable when the directions on Airbnb lead us to the incorrect address. ",,""
9717268,75216128,2016-05-19,19912120,MaryBeth,"Collin was very welcoming and available to respond to question. The apartment is in a wonderful historic building with high ceilings, crown molding and a large kitchen. While it's located on a busy street, the bedroom is away from the street and I was not bothered by street noise at all. ",,"better sweeping/cleaning - hair on the floor. Not awful, but could be better"
9717268,70892127,2016-04-21,64084618,Amy,"Collin was quick to respond to any communication.  The apartment was easy to find and as described.  The location was very convenient; very close to Michigan Avenue and to the conference I was attending. Whole Foods was a short walk away and it was helpful to have some groceries on hand during the week.  There were a lot of options to dine out nearby, and Starbucks is next door.  I expect noise when I am staying in the city, but found that the apartment was quite noisy.  I would stay again.",,"Used/open bottles in the shower, water in the fridge.  Otherwise very clean."
9717268,68373222,2016-04-03,6726650,Peggy,"Collin was a terrific host, easy to communicate with and responded promptly to questions and requests. The apartment is pretty much as pictured but you do have to go through the bedroom to get to the bathroom so is probably best suited for a couple or single person. Amazing location.",,""
10266847,62766255,2016-02-15,25554145,Cassandra,"My boyfriend and I had an amazing time staying at Collin's apartment in Chicago - it is the perfect location in River North, with great restaurants nearby and easy access to all of the sites. The apartment was spacious and cozy, and Collin was really accessible and helpful the entire trip - checking in on us to make sure we were comfortable and giving us recommendations around the city. I highly recommend this listing and would definitely stay here again!",,""
9038272,58030415,2015-12-30,16107298,James,"My sister and I stayed at Colin's place over the holidays.  Since we were arriving on Christmas, Colin was kind enough to make special arrangements to accommodate us.  The locations was excellent, convenient to get everywhere we needed to go - not least of which was Giordano's - literally around the corner.  Though we were in town to see family and not to see the sights, Colin's place is well-situated to get to a variety of spots likely to interest someone visiting Chicago for fun.",,"Overall very good, but I felt like the bathtub could use a bit of work."
9038272,56849639,2015-12-18,45977178,Robert,"This was the perfect location for downtown Chicago. Colin was great the place was clean and it was everything I was told it was. 'Thank you Collin, if I cam e back I will be staying here 
",,graet
39484929,572952271,2019-12-04,312216775,Toni,"Excellent value, location, and space. The unit was better than I expected and the Pilsen area is wonderful. Proximity to downtown is excellent. I would 100% stay here again. 

Con: the wifi connection is....challenging. If you have a Hotspot you can get around this. I used my t-mobile Hotspot.",Thanks for helping me to get in when the cleaning lady was running behind!,"The space wasn't dirty, but very clear that the cleaning person didn't attend to detail. The floors, appliances, were a bit dusty especially the stairs. There was remnant of some type of liquid on main bathroom wall."
35846172,532354458,2019-09-19,25059096,Evan,Excellent Hyde Park location,Thanks!,It was quite musty -- seemed like the windows hadn't been opened in a while.  Dust on the window sills confirmed this.
36604022,541097447,2019-10-04,2651659,Becca,"Perfect location, nice minimalist furniture, no cloth furniture (always wonder how well that cleans). The bed and bedding were SO comfy! We will stay here again!",Thank you so much! I accidentally took your deadbolt key. Can I send it somewhere?,Dirty/stained bathroom mat
13847980,133103585,2017-02-20,59106099,Jas,"This is a great unit for anyone wanting to explore the city - it's central and located near everything! 

Chris was a very good host as he responded to our questions/concerns immediately. ","Great stay at your place Chris!

Just a note, there was a giant dead bug in the bathroom shower (one in the bedroom). Let your cleaners know. 

Thanks, 

Jas",Your guest suggested that your space could be cleaner in the following areas: bugs.
25983598,531496222,2019-09-17,20377882,Pi,Nice place . Location is great- about 15 minutes to the convention center. Couch is awful though.,Thank you for letting us stay!,There were areas that were dirty.
36604492,571832075,2019-12-01,10764577,Christina,"An odd place to stay. Felt very bare with not much on the walls and an odd style which seemed like they valued the look of he furniture vs. the actual comfort. Check was easy and no direct need to communicate with the host. Location has good access to the L.
Random, but all the light switches and toilet were rather low to the ground. Just a note for taller individuals.",Could have been better with more things on the walls. Felt very bare.,Generally clean. Both the sink and shower were clogged.
39588370,569173223,2019-11-25,59925646,Aleisha,Pretty fast replies. Really cute. Enclosed sun porch was my fave part. Large windows. WiFi and Netflix available. LOVED IT,Thank you for being an amazing host! I want to live there 😭 I loved it,Hair in shower
15285200,133095725,2017-02-20,98867540,Carolyn,"Great location, half a block from the red line, right above a Starbucks, very central to all of Chicago's main attractions! Comfortable bed and all basic necessities. Chris was very responsive and helpful- he was a great host!","Thank you Chris for being so responsive and helpful, overall we really enjoyed staying at your place and will definitely be staying here again if we decide to come to Chicago again. ","Your guest suggested that your space could be cleaner in the following areas: floors and carpet. Additional comments: “Floors were dusty, need to be cleaned better overall. Power went out and toilet stopped up ”."
33396770,567811568,2019-11-23,2525943,Mark,Attentive host.  Nice place.  Good value.,Thanks for being a good host.,Cold air return vent in bedroom covered in dust.  Food crumbs on floor at base of bar stool area.
27962066,526210886,2019-09-08,279819371,Ashley,"Location is excellent! Walk to get breakfast and sit in the park or on the water to eat it. Building is very nice, easy access to everything in Chicago.",The rugs are gross. really should lay flooring. The bed is is very small for such a large room. Mattress and pillows are terrible. Need drapes that fit the windows so the light doesn't peer through at sunrise not allowing sleep.,The rug is terrible. Dirty and dingy looking. Dust and just particles gathered up on it as well.
39925658,578436508,2019-12-17,263772326,Nikita,Nice place to stay at. Clean. Close location to everything.,,"Water/dirty Spots on all dish wear (glasses, silverware, plates). Overall very clean!"
13847980,282528036,2018-06-27,90424919,Jacqui,"We really enjoyed our stay here.  It was very clean, quiet, we felt safe coming and going.  Chris is easy to reach and responds in a timely manner.  Although it is a studio apartment, the space was sufficient for 3 adults.  It was well stocked with the basics including, garbage bags.  Since we stayed 8 days, we dumped our trash a couple times,  it was nice to have those basics provided.  There were a lot of nice touches in the apartment. Parking at night is challenging but, if you don't mind walking a couple of blocks, which was fine with us, it's doable.","Hi Chris.  We really enjoyed our stay.  Here are a few suggestions for the future.  1) Consider upgrading the window ac unit.  It does not sufficiently cool the apartment.  We got lucky the weather.  2) Change the sponge in the kitchen between guest, and have the cleaning crew clean the kitchen sink drain stopper.  Both had hair on them.  I replaced the sponge and cleaned the stopper.  3) If you are going to provide the basic spices, salt and pepper,  provide sugar. 4) Have at least 2 of each type of  drinking glass.   5) Alert guests that parking should be closely watched.  We got a $60 ticket for parking in a NON identified, street sweeping day, space, right across the street from the entrance.  The signs were not up.  NOT cool!! Again, we enjoyed staying with you.  Do repeat guests get discounts?  Thanks much!",Your guest suggested that your space could be cleaner in the following areas: kitchen.
35232225,541110244,2019-10-04,13309589,Sean,"Pros: This place is very spacious and well decorated. It is in a great location and easy to check in.

Cons: Parking in this area is very hard to come by. The tub was dirty when I arrived and they forgot the toiletries.

All in all it was a positive stay.",Bathtub was dirty and no toiletries.  Parking in the area was also terrible.,The tub was really dirty when I arrived.
15285200,281785839,2018-06-25,37746317,Will,Place was amazing. Beautiful view.  Can't go wrong!,"Thanks for having us Chris.
Place was nice.","Your guest suggested that your space could be cleaner in the following areas: odors, floors and carpet, shower."
27962066,584793964,2019-12-30,105329534,Adina,Great location near the museum and lake/beach.,,Elevator and halls had a funky smell
22803677,261632346,2018-05-06,114251980,Ketan,"Great place. Overall was fine. Host’s manager was in contact the whole time. 

Only complaints was one of the toilets got stopped up while we there and while we could connect to the WiFi there was no internet so probably a problem with the broadband company or router.",,Your guest suggested that your space could be cleaner in the following areas: bathroom.
40483450,608117844,2020-02-19,31316329,Scott,"The price is right, so you can’t expect perfect.  The floors and overall cleanliness was average.  My only real issue was I arrived to no toilet paper, soap, or shampoo for a shower.  There was hand soap available.  The apartment is nice in a decent location but the price is indeed very good.  Overall a 3 star experience.",,The floors were dirty and overall the cleaning between stays is below average.
22265145,281360005,2018-06-24,184473842,Renata,O apt é bem localizado e fica confortável para duas pessoas. Acho que roupa de cama e louça poderiam estar mais limpos. Check in fácil e o Chris responde rápido.,,"Your guest suggested that your space could be cleaner in the following areas: kitchen, towels and linens."
23699085,281359868,2018-06-24,159357127,Michele,Easy Check in process ! Great place !,,Your guest suggested that your space could be cleaner in the following areas: bathroom.
39334578,557296687,2019-10-31,64811105,Kareem,"awesome place, great for couples.....",,Tub backed up from Hair clog-gage
25983351,519937207,2019-08-29,199595801,Jeri,"Place looks just like the pictures. Nice and spacious, easy check in at the desk. I’d book with Zencity again if I needed a place.",,The cream couch has seen better days.
38268913,603855586,2020-02-09,188765348,Carolina,Stylish and cozy apartment right across from Forest Park. Had a lovely stay overall!,,"The apartment itself was sparkling clean, but the hallway leading up to the place did smell strongly of cigarette smoke."
18549584,519455258,2019-08-28,217292526,Alysaa,"540 State Street will forever be a great memory downtown Chicago. We witnessed one of the best views of the Chicago sunset in a great location as well as swam at a rooftop pool over looking the bustling city... also, guests had access to a 24hr Fitness center which was just so nice! Pet friendly! Best part of the stay is that most attractions were only about a 15min walk and Jewel was right next door which was easy to carry grocery’s! The door man was pretty cool too! This is a great place to stay for all visitors to Chicago!",Thank you,"We found broken glass in the ice bin of the fridge, and hair throughout the appt. but it was no big deal to us really so we took care of it.. but otherwise the place was sparkling clean"
35232028,518989014,2019-08-27,11105257,Max,"The two most important things about a place to stay are the bed and the shower. They are the things that you can't do anywhere else. Everything about this place except those two things was 5 stars, but they alone dropped it down to 2 stars.

The bed was very soft and had an exceptionally warm comforter. Those may sound like good things, and for some people maybe they are, but the result for me was that every morning I woke up drenched in sweat and with severe back pain. Any amount of the comforter covering me would cause that part to sweat because it did not breath at all.

I would recommend immediately purchasing a firmer mattress and a more breathable comforter. I've stayed in many hotels and Airbnbs, and this is the worst sleeping experience I can remember.

The shower barely drained. I complained the very first night of a week-long stay, they said they'd ""filed a maintenance request"", and I never heard another word about it. Despite cleaning the incredible easy to clog drain grate twice myself (which was disgusting), I never managed to take a shower with less than 3 inches of water pooling at my feet. A disgusting way to start every day.

I would recommend getting a less easily clogged drain grate, making sure it's cleaned every flip, and checking that the drain is functioning properly more often. I would also recommend making sure to have someone in the unit fixing a problem within 24 hours of a complaint like this.",,Shower drain was clogged and would fill with several inches of water during a normal length shower.
39149891,604246556,2020-02-10,328971612,Anthony,"Zencity strives to provide a clean, comfortable living space at an affordable price. I will always look for Zencity properties when traveling to Airbnb locations.",I would definitely recommend this Zencity property to my friends and associates and I would also come to the same unit to stay again whenever I'm looking for an Airbnb location in St. Louis area.,"The bathtub wasn't sparking clean but was touch up clean. I can tell when extra elbow grease cleaning is done, especially in the shower and bathtub areas."
38646026,601529149,2020-02-03,109853306,Dave,apartment was cute.  nice amenities.   it could have been a little cleaner.  window sills could use some attention.      The apartment had a very strong smell of Pot most of the time.   in fact many of the apartments in the building reeked of Pot.,,window sills needed attention
27130424,518385905,2019-08-26,198742056,Gemechu,Thanks so much for the hospitality,,Some towels were dirty
36694064,517767840,2019-08-25,259264342,Krystal,"The place was ok, it wasn't as updated as I would have liked but it was clean, enough space for everyone, a safe secure building, and the neighborhood was quiet and safe. I would book here again.",,The tub wasn't fully cleaned out. There were hair and a mild ring around the tub.
22263956,517552569,2019-08-25,131741673,Vivien,"This appartement is a really nice place to stay in Hyde Park. It is an hole flat with everything you need. Except of a few little things the rooms where clean and the check in was easy. There are a lot of restaurant, supermarkets, public transport opportunities etc. near by.  I can recomment this place!","Hey Zencity,

I really enjoyed my stay at your appartement. It is a nice flat in a cool area. But you could be aware of a few small thing that would make it to a perfect Airbnb experience. Unfortunately, the bathroom wasn´t as clean as I wished for. I found long dark hair that doesn´t belong to me. Same in the bedroom. And please clean or replace the carpet in the living room. It is a bit disgusting. 
But other than that I was really happy. Thank you!

Vivien",I found some small vermin in the bathtub and bedroom. It´s an old building...I know. But there where hairs in the badroom which didn´t belong to me and the carpet in the living room has definitly to be cleaned or replaced.
39485091,595673466,2020-01-20,11560158,Tim,"Cool spot in a fantastic neighbourhood, but the walls are super thin and we heard all the comings and goings of the building at all hours.",,Floors
31566290,582272756,2019-12-26,47314375,Cherrelle,My partner and I stayed here for the holiday. Unbeatable location. Right next to red line station. As a Chicago native I enjoyed the sounds of the train. Lots of food options. Great bars and shopping nearby. The place was very stylish and had great amenities. Very worth it!,,Food left in fridge; dishes not thoroughly cleaned; floor not mopped
23698100,280621026,2018-06-23,39873241,Mackenzie,"This apartment is located well within the small downtown of Hyde Park. There are a few cafes and restaurants close by with a Target around the corner for convenience. 

When my wife and I were first contacted by Chris we felt a bit misled since the apartment we stayed in is on the first floor, but this is not described anywhere. The only piece of info to indicate this is a photo of the balcony which seems to be more than a story up, but it’s in fact just a couple feet off the ground. As we are not very familiar with this city we would rather have been above the first floor, so this indication would be important for future guests.

Within 30 minutes of arriving we heard noise on the room adjacent and one above us. I gave it some time, but then contacted Chris when nothing changed. He responded that he has never had problems with noise, and was regretful that we are experiencing it. Peace and quiet are extremely important to me, and I did not find that here. I understand that in the city you’ll hear people outside/police cars, but there was little of that here. Constant banging from above and beside us. We could actually listen to conversations from people in both of these apartments. I’ve honestly never been to an Air BnB, or even hotel rather, that has been this loud.

Aside from those issues the apartment was very clean. All the appliances were working except for the water and ice dispenser on the fridge which isn’t a huge deal. Plenty of hot water, and good water pressure from the shower. A small addition that l enjoyed was the automatic soap dispensers in the bathroom and kitchen! 

All in all the stay was okay, but the noise really ruined it for us. The only bright side is that it kept us out of the apartment most of the day/night, and forced us to enjoy the sights of Chicago.",,Your guest suggested that your space could be cleaner in the following areas: bugs.
38645359,595637095,2020-01-20,278935594,Abigail,"Comfortable, clean space in a really good area; both safe and close to restaurants. We would return!","We really enjoyed our stay and it may have been the best part of our visit. The space was so cool and great for staying in! Our only suggestions would be that a longer shower curtain could be helpful, as well as a bath mat. The concrete got wet really fast and was sort of slippery. Other than that, no complaints!",Long black hairs were strewn about the rugs
31566290,543448926,2019-10-07,105858450,Jason,Absolutely amazing location and taste makes this apartment my first choice for all my future trips to Chicago!,Thank you for being a great host with quick responses. Your apartment and your staff are a great combination that I would recommend to any friend.,Stray hairs in bathroom
35232225,543413197,2019-10-07,24882665,Anita,"The apartment is spacious, light, and welcoming and building is beautiful and secure. Check-in was really easy. Friendly concierge in lobby. The towels were nice and fluffy.  Everything like the photos.",Thanks for being a great host.,"Glass shards were on the carpet near the window which probably means the floors were swept, but the carpets were not vaccines prior to arrival."
39485062,592663815,2020-01-13,297789593,Bryan,"Very good experience overall. Communication was amazing.
Check in was very easy.",Overall stay was very nice besides a few things already noted. We definitely would recommend/book with Zencity again.,"One broken glass in the cupboard, also looks like there was blood in the freezer/ice maker from meat? So we had to burn the ice and clean the ice tray out."
39484982,590461156,2020-01-08,179842023,Anjelique,The place was very beautiful. Only problems I had were the ceiling started leaking water and the fog for parking wasn’t available upon check in.,,Water started leaking from ceiling.
39484987,583333264,2019-12-28,316658406,Pham,"Convinient to go every tourist sport of St Louis such as Arch, Soulard Market, ... new studio apartment to own cook your meal. Should recomment to my friends and others",,"Due to under construction, some common areas had building material"
18549719,279787151,2018-06-21,140069687,LaTanya,"If you are looking for Chicago location that is safe and reasonably priced you cannot go wrong with Hyde Park. A 20 minute bus or train ride can take you to Wrigleyville or the downtown areas. You also have access to DIVY Bikes throughout the neighborhood. 

The apartment is furnished just as it is pictured, the elevator is a fantastic plus and it was extremely easy to communicate with Chris during all aspects of our stay. 

I would definitely stay again when we return to the city.  

Thanks Chris!!!","Loved the apartment. The location was exactly what I was looking for and the apartment was just as it was pictured. 

Suggestions: 
(1)Invest in a small room fan for the back of the apartment. The living room a/c was great but we were there for some really hot/humid days and it was much stuffier in the entryway and bedroom.
(2) new shower curtain. the condition of the shower curtain although clean made you question the actual cleanliness of the bathroom as a whole.
(3) clean the blades on the bedroom ceiling fan regularly. when we turn the fan up to a higher speed, it began to rain dust bunnies onto the bed cover.",""
19475142,279754433,2018-06-21,85974073,Lisa,This is a really nice apartment building with friendly concierge staff at the main entry. The location is amazing with a beautiful view and it's easy to walk to the store or the train. The apartment was not clean when I arrived and there was no flexibility on an early check in (due to the apartment getting cleaned). Chris was responsive as far as my issues but I don't think I'd stay here again due to the issues that I had and some never being fixed.,,"The apartment appeared to have been spot cleaned. The carpet was not vacuumed having crumbs, foot prints, hair, fuzz, a bottle of nail polish on the floor and the like. The counters had crumbs and food smears. The bathroom tub was not clean and I only showered once because it felt slimy.  The comforter had stains on it. I vacuumed, cleaned all surfaces and would have washed the linens if there would have been washing detergent in the unit."
27961370,508944801,2019-08-13,34876750,Lena,"Skip this nightmare. The building is dark and dank, the elevators out of service. None of that is Zencity's fault, but their slow responses when something goes wrong (in my case, a very active cockroach in the bathroom) make this an unpleasant stay, and simply not the small savings.","I am still waiting for a reply to my most recent message regarding my refund. In the meantime, I hope you've done a thorough cleaning and extermination in the studio.",Stained sheets in the bedroom were the prelude to a cockroach in the bathroom.
38647250,607239173,2020-02-17,95305415,Olivia,"Super clean and cute place, with easy access to attractions! Great view of the arch from both the living room and bedroom. I would definitely stay here again!",,Found a wet towel in the cabinet.
32832409,578378379,2019-12-17,44944032,Amanda,"The apartment was exactly as the photos showed - comfortably furnished, with well-functioning appliances. We stayed for about a week while a family member was at the nearby hospital. The kitchen was great in terms of appliances and the usefulness of the basic pots, but rather bare in terms of things you might want in an apartment vs. a hotel - specifically, a good cutting knife. We had some initial housekeeping/cleaning service-related issues, and Zencity was very responsive via email.",It would be REALLY helpful to have 2 sets of keys for a 2 bedroom.,Shower liner was a bit orange and grungy; never remembered to reach out after out of bathroom.
27962342,506402720,2019-08-10,1639086,Robert,"Would not stay here again, sadly. Room was small if adequate, but halls and common spaces were dingy, hot, and smelly. Put simply: This feels like a former dorm because it is. Details like pungent and persistent cleaning products, cheap pillows, and loud appliances made the place more photogenic than it was comfortable. That and a string of errors: Key not there upon arrival, misdirected maintenance visit, and internet down after first day. Zencity team was very responsive and polite, but this place is not ready for prime time— and certainly not worth the high price relative to location. (This is my first negative Airbnb review; apologies.)","Please do not use existing cleaning product. It reeks of cheap chemicals, forced me to vacate room for long stretches, and never went away over the course of entire visit (and I'm not particularly sensitive to smell). 

Also note that fridge, even when unused and seemingly on a low setting, roars idly (both unpleasantly noisy and energy inefficient).

Last, pillows are about the cheapest you can find. Lumpy, synthetic, insubstantial.

Sorry to sound negative: I travel a ton, and use Airbnb constantly, but this is my first non-five star review.",Dingy halls;  strong and persistent smell of cleaning product in room
39485071,586328241,2020-01-01,317541338,Emma,"Great location in a beautiful, historic neighborhood. Plenty of shops, restaurants, and parks within walking distance. Grocery store is just a few minutes around the corner. The apartment has a smart layout with modern and stylish furnishings. We loved the open kitchen and common areas. You will get plenty of sleep in the cozy bedroom!",Thank you for our great stay! You have a beautiful apartment building and we enjoyed our time there. We hope to come back for a return visit in the future when the rooftop is complete.,"Overall, the place was fairly clean, however we found stray hairs & crumbs from previous guests. Additionally, the room spray used in the living room & kitchen was overpowering, even for non-sensitive noses. We opened the windows for several hours each day in hopes of reducing the scent, but it was pervasive."
